genre,store_name,business_hours,address,url,Cleaned_Address,Longitude,Latitude,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday
ガソリンスタンド,大森SS / 渋谷石油(株),['0:00~23:59'],東京都大田区中央2-10-5,N/A,東京都大田区中央2-10-5,139.72049,35.57975,['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59']
ガソリンスタンド,深沢SS / 関東燃料(株),['07:00~23:00'],東京都世田谷区駒沢5-14-9,N/A,東京都世田谷区駒沢5-14-9,139.655807,35.622253,['07:00~23:00'],['07:00~23:00'],['07:00~23:00'],['07:00~23:00'],['07:00~23:00'],['07:00~23:00'],['07:00~23:00']
ガソリンスタンド,椎名町SS / ババウチ石油(株),['0:00~23:59'],東京都豊島区南長崎5-4-3,N/A,東京都豊島区南長崎5-4-3,139.681534,35.727272,['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59']
ガソリンスタンド,高島平SS / (株)長谷川,['07:00~21:30'],東京都板橋区相生町21-21,N/A,東京都板橋区相生町21-21,139.676376,35.777546,['07:00~21:30'],['07:00~21:30'],['07:00~21:30'],['07:00~21:30'],['07:00~21:30'],['07:00~21:30'],['07:00~21:30']
ガソリンスタンド,尾山台SS / 関東燃料(株),['08:00~21:00'],東京都世田谷区等々力2-3-5,N/A,東京都世田谷区等々力2-3-5,139.650467,35.604374,['08:00~21:00'],['08:00~21:00'],['08:00~21:00'],['08:00~21:00'],['08:00~21:00'],['08:00~21:00'],['08:00~21:00']
ガソリンスタンド,Dr.Drive セルフ永代橋エコSS / 隅田商事(株),['0:00~23:59'],東京都中央区新川1-29-14,N/A,東京都中央区新川1-29-14,139.78508,35.676121,['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59']
ガソリンスタンド,Dr.Drive セルフ下落合駅前SS / 東新エナジー(株),['0:00~23:59'],東京都新宿区中落合2-8-15,N/A,東京都新宿区中落合2-8-15,139.69429,35.716976,['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59']
ガソリンスタンド,世田谷SS / MAXエネルギー(株),['08:00~20:00'],東京都世田谷区桜新町2-30-10,N/A,東京都世田谷区桜新町2-30-10,139.63855,35.63316,['08:00~20:00'],['08:00~20:00'],['08:00~20:00'],['08:00~20:00'],['08:00~20:00'],['08:00~20:00'],['08:00~20:00']
ガソリンスタンド,Dr.Drive 東中野SS / (株)中野屋,['07:30~19:00'],東京都中野区東中野1-11-14,N/A,東京都中野区東中野1-11-14,139.682526,35.703114,['07:30~19:00'],['07:30~19:00'],['07:30~19:00'],['07:30~19:00'],['07:30~19:00'],['07:30~19:00'],['07:30~19:00']
ガソリンスタンド,Dr.Drive 高島平店 / 川端石油(株),['08:00~20:00'],東京都板橋区高島平1-77-15,N/A,東京都板橋区高島平1-77-15,139.672379,35.785954,['08:00~20:00'],['08:00~20:00'],['08:00~20:00'],['08:00~20:00'],['08:00~20:00'],['08:00~20:00'],['08:00~20:00']
ガソリンスタンド,Dr.Drive 見次公園店 / 川端石油(株),['07:30~20:00'],東京都板橋区前野町3-21-6,N/A,東京都板橋区前野町3-21-6,139.690643,35.769619,['07:30~20:00'],['07:30~20:00'],['07:30~20:00'],['07:30~20:00'],['07:30~20:00'],['07:30~20:00'],['07:30~20:00']
ガソリンスタンド,府中SS / MAXエネルギー(株),['07:00~20:00'],東京都府中市天神町4-32-1,N/A,東京都府中市天神町4-32-1,139.494843,35.683784,['07:00~20:00'],['07:00~20:00'],['07:00~20:00'],['07:00~20:00'],['07:00~20:00'],['07:00~20:00'],['07:00~20:00']
ガソリンスタンド,Dr.Drive セルフ目黒店 / (株)ENEOSフロンティア,['0:00~23:59'],東京都目黒区中町1-7-8,N/A,東京都目黒区中町1-7-8,139.700027,35.630173,['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59']
ガソリンスタンド,Dr.Drive 新町SS / 関東燃料(株),['07:00~21:00'],東京都世田谷区新町1-22-10,N/A,東京都世田谷区新町1-22-10,139.649124,35.628674,['07:00~21:00'],['07:00~21:00'],['07:00~21:00'],['07:00~21:00'],['07:00~21:00'],['07:00~21:00'],['07:00~21:00']
ガソリンスタンド,Dr.Drive 志村橋店 / 川端石油(株),['07:30~20:00'],東京都板橋区東坂下2-3-8,N/A,東京都板橋区東坂下2-3-8,139.688629,35.782639,['07:30~20:00'],['07:30~20:00'],['07:30~20:00'],['07:30~20:00'],['07:30~20:00'],['07:30~20:00'],['07:30~20:00']
ガソリンスタンド,Dr.Drive セルフ清瀬店 / (株)ENEOSフロンティア,['0:00~23:59'],東京都清瀬市梅園2-8-16,N/A,東京都清瀬市梅園2-8-16,139.504837,35.774132,['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59']
ガソリンスタンド,Dr.Drive セルフ西東京店 / (株)ENEOSフロンティア,['0:00~23:59'],東京都西東京市中町1-3-6,N/A,東京都西東京市中町1-3-6,139.55661,35.740467,['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59']
ガソリンスタンド,Dr.Drive オブリステーション調布 / 三愛リテールサービス(株),"[['0:00~2:00','4:00~23:59']",東京都調布市飛田給2-33-6,N/A,東京都調布市飛田給2-33-6,139.524658,35.657867,[['0:00~2:00','4:00~23:59'],[['0:00~2:00','4:00~23:59'],[['0:00~2:00','4:00~23:59'],[['0:00~2:00','4:00~23:59'],[['0:00~2:00','4:00~23:59'],[['0:00~2:00','4:00~23:59'],[['0:00~2:00','4:00~23:59']
ガソリンスタンド,Dr.Drive セルフ多摩南店 / (株)ENEOSフロンティア,['0:00~23:59'],東京都多摩市永山6-22-1,N/A,東京都多摩市永山6-22-1,139.443329,35.612713,['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59']
ガソリンスタンド,Dr.Drive セルフ都立大前店 / (株)ENEOSフロンティア,['0:00~23:59'],東京都八王子市上柚木2-8-7,N/A,東京都八王子市上柚木2-8-7,139.376007,35.622639,['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59']
ガソリンスタンド,Dr.Drive セルフ青梅店 / (株)ENEOSフロンティア,['0:00~23:59'],東京都青梅市新町1-18-11,N/A,東京都青梅市新町1-18-11,139.294815,35.787766,['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59']
ガソリンスタンド,Dr.Drive セルフ府中栄町店 / (株)ENEOSフロンティア,['0:00~23:59'],東京都府中市栄町2-20-5,N/A,東京都府中市栄町2-20-5,139.478363,35.688892,['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59']
ガソリンスタンド,Dr.Drive セルフ国立店 / (株)ENEOSフロンティア,['0:00~23:59'],東京都国立市青柳2-14-39,N/A,東京都国立市青柳2-14-39,139.423477,35.682072,['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59']
ガソリンスタンド,Dr.Drive セルフ三鷹店 / (株)ENEOSフロンティア,['0:00~23:59'],東京都三鷹市上連雀8-4-5,N/A,東京都三鷹市上連雀8-4-5,139.558304,35.683949,['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59']
ガソリンスタンド,Dr.Drive 東村山店 / 日米ユナイテッド(株),['08:00~20:00'],東京都東村山市栄町3-5-24,N/A,東京都東村山市栄町3-5-24,139.467194,35.749409,['08:00~20:00'],['08:00~20:00'],['08:00~20:00'],['08:00~20:00'],['08:00~20:00'],['08:00~20:00'],['08:00~20:00']
ガソリンスタンド,サンライズ等々力SS / 山文商事(株),['07:30~21:00'],東京都世田谷区等々力4-24-14,N/A,東京都世田谷区等々力4-24-14,139.653229,35.611507,['07:30~21:00'],['07:30~21:00'],['07:30~21:00'],['07:30~21:00'],['07:30~21:00'],['07:30~21:00'],['07:30~21:00']
ガソリンスタンド,Dr.Drive セルフ環七碑文谷店 / (株)ENEOSフロンティア,['0:00~23:59'],東京都目黒区南2-12-17,N/A,東京都目黒区南2-12-17,139.683685,35.615746,['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59']
ガソリンスタンド,Dr.Drive セルフ環七板橋店 / (株)ENEOSフロンティア,['0:00~23:59'],東京都板橋区富士見町1-5,N/A,東京都板橋区富士見町1-5,139.702438,35.760906,['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59']
ガソリンスタンド,Dr.Drive セルフ府中SS / (株)荒木,['0:00~23:59'],東京都府中市是政2-2-43,N/A,東京都府中市是政2-2-43,139.490524,35.659073,['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59']
ガソリンスタンド,Dr.Drive 新小岩SS / (株)ソニックス,['07:00~20:00'],東京都葛飾区奥戸4-19-20,N/A,東京都葛飾区奥戸4-19-20,139.867859,35.727009,['07:00~20:00'],['07:00~20:00'],['07:00~20:00'],['07:00~20:00'],['07:00~20:00'],['07:00~20:00'],['07:00~20:00']
ガソリンスタンド,セルフ綾瀬SS / (株)湯浅,['07:00~22:00'],東京都足立区東綾瀬1-25-2,N/A,東京都足立区東綾瀬1-25-2,139.829361,35.765919,['07:00~22:00'],['07:00~22:00'],['07:00~22:00'],['07:00~22:00'],['07:00~22:00'],['07:00~22:00'],['07:00~22:00']
ガソリンスタンド,亀戸SS / 出光リテール販売(株),['0:00~23:59'],東京都江東区亀戸9-24-19,N/A,東京都江東区亀戸9-24-19,139.840866,35.69751,['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59']
ガソリンスタンド,セルフ関戸橋クルー19SS / 三信石油(株),['0:00~23:59'],東京都多摩市関戸3-1-7,N/A,東京都多摩市関戸3-1-7,139.454865,35.651299,['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59']
ガソリンスタンド,哲学堂SS / 出光リテール販売(株),['0:00~23:59'],東京都中野区松が丘2-25-12,N/A,東京都中野区松が丘2-25-12,139.672165,35.721996,['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59']
ガソリンスタンド,セルフ東四ツ木SS / イタバシ(株),['0:00~23:59'],東京都葛飾区東四つ木4-50-9,N/A,東京都葛飾区東四つ木4-50-9,139.843231,35.73349,['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59']
ガソリンスタンド,プラザ雪ケ谷SS / 富国石油販売(株),['07:30~20:30'],東京都大田区石川町2-7-4,N/A,東京都大田区石川町2-7-4,139.683563,35.597752,['07:30~20:30'],['07:30~20:30'],['07:30~20:30'],['07:30~20:30'],['07:30~20:30'],['07:30~20:30'],['07:30~20:30']
ガソリンスタンド,セルフ玉堤クルー19SS / 三信石油(株),['07:00~22:00'],東京都世田谷区玉堤1-6-2,N/A,東京都世田谷区玉堤1-6-2,139.654572,35.593521,['07:00~22:00'],['07:00~22:00'],['07:00~22:00'],['07:00~22:00'],['07:00~22:00'],['07:00~22:00'],['07:00~22:00']
ガソリンスタンド,セルフ東金町SS / (株)湯浅,['0:00~23:59'],東京都葛飾区東金町4-28-15,N/A,東京都葛飾区東金町4-28-15,139.87851,35.776123,['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59']
ガソリンスタンド,稲城向陽台SS / 関東礦油(株),['0:00~23:59'],東京都稲城市百村2115-1,N/A,東京都稲城市百村2115-1,139.488525,35.635571,['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59']
ガソリンスタンド,八雲SS / 出光リテール販売(株),['08:00~20:00'],東京都目黒区八雲5-13-19,N/A,東京都目黒区八雲5-13-19,139.666779,35.622066,['08:00~20:00'],['08:00~20:00'],['08:00~20:00'],['08:00~20:00'],['08:00~20:00'],['08:00~20:00'],['08:00~20:00']
ガソリンスタンド,セルフ高島平SS / 平岩石油販売(株),['06:00~21:00'],東京都板橋区高島平2-4-4,N/A,東京都板橋区高島平2-4-4,139.662247,35.782383,['06:00~21:00'],['06:00~21:00'],['06:00~21:00'],['06:00~21:00'],['06:00~21:00'],['06:00~21:00'],['06:00~21:00']
ガソリンスタンド,セルフ志村SS / 平岩石油販売(株),['0:00~23:59'],東京都板橋区坂下3-3-6,N/A,東京都板橋区坂下3-3-6,139.68512,35.785984,['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59']
ガソリンスタンド,セルフ南蒲田SS / (株)鈴美商事,['0:00~23:59'],東京都大田区南蒲田3-1-2,N/A,東京都大田区南蒲田3-1-2,139.726501,35.555855,['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59']
ガソリンスタンド,練馬中央SS / (株)吉田商店,['07:30~19:30'],東京都練馬区北町7-8-1,N/A,東京都練馬区北町7-8-1,139.651154,35.759563,['07:30~19:30'],['07:30~19:30'],['07:30~19:30'],['07:30~19:30'],['07:30~19:30'],['07:30~19:30'],['07:30~19:30']
ガソリンスタンド,いちごはうすSS / (株)カワサキ,['07:00~21:00'],東京都江戸川区鹿骨3-4-14,N/A,東京都江戸川区鹿骨3-4-14,139.894058,35.711533,['07:00~21:00'],['07:00~21:00'],['07:00~21:00'],['07:00~21:00'],['07:00~21:00'],['07:00~21:00'],['07:00~21:00']
ガソリンスタンド,オブリステーション桜美林学園前 / 三愛リテールサービス(株),['0:00~23:59'],東京都町田市根岸町140-1,N/A,東京都町田市根岸町140-1,139.407883,35.57748,['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59']
ガソリンスタンド,Dr.Drive セルフ環七山王店 / 日新石油(株),['0:00~23:59'],東京都大田区山王4-18-1,N/A,東京都大田区山王4-18-1,139.720032,35.585323,['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59']
ガソリンスタンド,馬事公苑SS / (株)ENEOSジェネレーションズ,['07:00~22:00'],東京都世田谷区上用賀2-4-18,N/A,東京都世田谷区上用賀2-4-18,139.631409,35.639751,['07:00~22:00'],['07:00~22:00'],['07:00~22:00'],['07:00~22:00'],['07:00~22:00'],['07:00~22:00'],['07:00~22:00']
ガソリンスタンド,早稲田鶴巻SS / ババウチ石油(株),['08:00~21:00'],東京都文京区関口1-41-4,N/A,東京都文京区関口1-41-4,139.72403,35.710262,['08:00~21:00'],['08:00~21:00'],['08:00~21:00'],['08:00~21:00'],['08:00~21:00'],['08:00~21:00'],['08:00~21:00']
ガソリンスタンド,塩浜SS / 日産興業(株),['07:30~18:30'],東京都江東区塩浜2-1-3,N/A,東京都江東区塩浜2-1-3,139.803482,35.661572,['07:30~18:30'],['07:30~18:30'],['07:30~18:30'],['07:30~18:30'],['07:30~18:30'],['07:30~18:30'],['07:30~18:30']
ガソリンスタンド,代沢SS / 富士鉱油(株),['07:00~21:00'],東京都世田谷区代沢4-27-15,N/A,東京都世田谷区代沢4-27-15,139.667145,35.653553,['07:00~21:00'],['07:00~21:00'],['07:00~21:00'],['07:00~21:00'],['07:00~21:00'],['07:00~21:00'],['07:00~21:00']
ガソリンスタンド,足立入谷インター・ターミナルSS / (株)東日本宇佐美,['0:00~23:59'],東京都足立区入谷6-1-1,N/A,東京都足立区入谷6-1-1,139.765869,35.798267,['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59']
ガソリンスタンド,Dr.Drive 村山第二SS / (株)指田商事,['06:00~22:00'],東京都武蔵村山市岸1-15-8,N/A,東京都武蔵村山市岸1-15-8,139.366959,35.759338,['06:00~22:00'],['06:00~22:00'],['06:00~22:00'],['06:00~22:00'],['06:00~22:00'],['06:00~22:00'],['06:00~22:00']
ガソリンスタンド,祐天寺SS / (株)佐藤商会,['08:00~19:00'],東京都目黒区上目黒5-30-1,N/A,東京都目黒区上目黒5-30-1,139.686356,35.641212,['08:00~19:00'],['08:00~19:00'],['08:00~19:00'],['08:00~19:00'],['08:00~19:00'],['08:00~19:00'],['08:00~19:00']
ガソリンスタンド,セルフ南野SS / (株)ENEOSフロンティア,['0:00~23:59'],東京都多摩市南野3-12-1,N/A,東京都多摩市南野3-12-1,139.42038,35.610222,['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59']
ガソリンスタンド,16号瑞穂SS / (株)東日本宇佐美,['0:00~23:59'],東京都西多摩郡瑞穂町駒形富士山120-1,N/A,東京都西多摩郡瑞穂町駒形富士山120-1,139.362061,35.79031,['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59']
ガソリンスタンド,EOS恋ヶ窪SS / (株)エノモト,['0:00~23:59'],東京都国分寺市東恋ケ窪5-13-11,N/A,東京都国分寺市東恋ケ窪5-13-11,139.46788,35.71006,['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59']
ガソリンスタンド,深大寺SS / 関東燃料(株),['0:00~23:59'],東京都調布市深大寺東町6-37-8,N/A,東京都調布市深大寺東町6-37-8,139.555389,35.677441,['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59']
ガソリンスタンド,ニュー小宮SS / (株)ENEOSジェネレーションズ,['0:00~23:59'],東京都八王子市小宮町853-1,N/A,東京都八王子市小宮町853-1,139.371048,35.688343,['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59']
ガソリンスタンド,東久留米SS / 武蔵石油(株),['0:00~23:59'],東京都東久留米市柳窪3-1-16,N/A,東京都東久留米市柳窪3-1-16,139.492569,35.744114,['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59']
ガソリンスタンド,上北沢SS / 関東燃料(株),['0:00~23:59'],東京都世田谷区上北沢4-17-15,N/A,東京都世田谷区上北沢4-17-15,139.624054,35.670403,['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59']
ガソリンスタンド,関町SS / (株)ENEOSジェネレーションズ,['06:00~23:00'],東京都練馬区関町北2-3-6,N/A,東京都練馬区関町北2-3-6,139.574432,35.72311,['06:00~23:00'],['06:00~23:00'],['06:00~23:00'],['06:00~23:00'],['06:00~23:00'],['06:00~23:00'],['06:00~23:00']
ガソリンスタンド,池袋SS / 中央石油(株),['08:00~20:00'],東京都豊島区東池袋4-41-18,N/A,東京都豊島区東池袋4-41-18,139.72258,35.730053,['08:00~20:00'],['08:00~20:00'],['08:00~20:00'],['08:00~20:00'],['08:00~20:00'],['08:00~20:00'],['08:00~20:00']
ガソリンスタンド,八王子バイパスSS / (株)ENEOSジェネレーションズ,['0:00~23:59'],東京都八王子市北野町566-13,N/A,東京都八王子市北野町566-13,139.352982,35.648186,['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59']
ガソリンスタンド,春日町SS / 中央石油(株),['06:00~23:59'],東京都練馬区春日町2-5-19,N/A,東京都練馬区春日町2-5-19,139.64711,35.75491,['06:00~23:59'],['06:00~23:59'],['06:00~23:59'],['06:00~23:59'],['06:00~23:59'],['06:00~23:59'],['06:00~23:59']
ガソリンスタンド,セルフ西池袋SS / 三栄石油(株),['0:00~23:59'],東京都豊島区要町2-17-1,N/A,東京都豊島区要町2-17-1,139.694061,35.734966,['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59']
ガソリンスタンド,府中SS / 関東燃料(株),['07:00~23:00'],東京都府中市若松町2-1722,N/A,東京都府中市若松町2-1722,139.500015,35.67173,['07:00~23:00'],['07:00~23:00'],['07:00~23:00'],['07:00~23:00'],['07:00~23:00'],['07:00~23:00'],['07:00~23:00']
ガソリンスタンド,Dr.Drive 品川店 / (株)ENEOSフロンティア,['07:30~20:00'],東京都品川区東品川3-1-12,N/A,東京都品川区東品川3-1-12,139.746292,35.616695,['07:30~20:00'],['07:30~20:00'],['07:30~20:00'],['07:30~20:00'],['07:30~20:00'],['07:30~20:00'],['07:30~20:00']
ガソリンスタンド,Dr.Drive 東久が原店 / (株)ENEOSフロンティア,['08:00~20:00'],東京都大田区久が原2-20-11,N/A,東京都大田区久が原2-20-11,139.697464,35.581047,['08:00~20:00'],['08:00~20:00'],['08:00~20:00'],['08:00~20:00'],['08:00~20:00'],['08:00~20:00'],['08:00~20:00']
ガソリンスタンド,大森北SS / 山文商事(株),['07:30~21:00'],東京都大田区大森北4-15-12,N/A,東京都大田区大森北4-15-12,139.729462,35.582558,['07:30~21:00'],['07:30~21:00'],['07:30~21:00'],['07:30~21:00'],['07:30~21:00'],['07:30~21:00'],['07:30~21:00']
